@RELATION csv_result-credit_edit

@ATTRIBUTE id REAL
@ATTRIBUTE source_0 REAL
@ATTRIBUTE source_1 REAL
@ATTRIBUTE source_2 REAL
@ATTRIBUTE source_3 REAL
@ATTRIBUTE source_4 REAL
@ATTRIBUTE source_5 REAL
@ATTRIBUTE source_6 REAL
@ATTRIBUTE source_7 REAL
@ATTRIBUTE source_8 REAL
@ATTRIBUTE source_9 REAL
@ATTRIBUTE source_10 REAL
@ATTRIBUTE source_11 REAL
@ATTRIBUTE source_12 REAL
@ATTRIBUTE source_13 REAL
@ATTRIBUTE source_14 REAL
@ATTRIBUTE source_15 REAL
@ATTRIBUTE source_16 REAL
@ATTRIBUTE source_17 REAL
@ATTRIBUTE source_18 REAL
@ATTRIBUTE source_19 REAL
@ATTRIBUTE source_20 REAL
@ATTRIBUTE source_21 REAL
@ATTRIBUTE source_22 REAL
@ATTRIBUTE source_23 REAL
@ATTRIBUTE source_24 REAL
@ATTRIBUTE source_25 REAL
@ATTRIBUTE source_26 REAL
@ATTRIBUTE source_27 REAL
@ATTRIBUTE source_28 REAL
@ATTRIBUTE source_29 REAL
@ATTRIBUTE source_30 REAL
@ATTRIBUTE class {0,1}

@DATA
538,0.000632,0.021936,0.02558,0.002744,-0.000338,0.013992,-0.019731,-0.045286,-0.011351,-0.019552,-0.016665,-0.009462,-0.001323,0.0041,-0.020898,-0.011759,0.003256,0.003589,0.005393,0.016404,0.007933,0.035295,0.015673,-0.012609,-0.008184,-0.001839,0.028165,0.029208,-0.010705,0.001584,-0.02781,0
539,-0.034669,-0.019918,-0.030413,-0.017361,-0.035851,0.038943,-0.019457,-0.017018,-0.014484,0.005785,0.024202,-0.019787,0.011744,0.001904,0.013828,0.00893,-0.029078,-0.037087,0.076526,0.067438,0.021461,0.000086,-0.008036,-0.031225,-0.030997,-0.002954,0.007528,-0.051461,0.01315,0.001999,0.05092,0
540,-0.022947,-0.0106,-0.030726,0.018792,0.020888,0.02323,-0.026352,0.000262,0.001882,0.021212,0.013904,-0.029909,-0.007624,0.038791,-0.019578,0.008946,0.068341,0.011765,0.026269,0.017109,-0.005856,0.057217,-0.027385,-0.055729,0.050311,0.013593,0.022022,-0.021307,-0.031528,-0.01652,0.022669,0
541,0.104204,0.013617,0.006414,0.005878,0.019229,-0.003559,0.042767,-0.072915,0.04113,-0.003827,0.007399,0.023262,0.042791,0.093618,0.033943,0.040365,-0.049959,0.047256,-0.014665,0.009003,-0.050749,-0.036661,-0.029709,0.008095,0.039767,0.073207,-0.016667,-0.029651,0.035991,-0.019308,0.036432,0
542,0.012558,-0.013046,0.021221,0.018461,0.016019,0.029417,-0.02919,0.018918,-0.0082,0.013011,-0.046228,0.05157,0.012269,-0.013874,0.001457,0.032648,0.055366,-0.013047,-0.004749,-0.021384,0.074745,0.00094,0.000175,-0.023367,0.007086,0.02519,-0.009276,-0.001604,0.037144,-0.029667,0.040682,0
543,0.032846,0.030119,-0.087117,-0.055251,0.025636,-0.030503,0.038887,0.003689,0.020481,-0.027309,0.030619,0.009743,0.035326,0.006508,0.019004,-0.022284,0.021333,0.042393,-0.029216,0.055869,0.003707,-0.027227,0.043341,-0.016011,0.013097,0.05143,0.022415,-0.014045,-0.047311,-0.03396,0.011244,0
544,0.000898,0.020015,0.018504,0.017101,0.003462,-0.002566,0.028939,-0.017541,-0.000782,-0.049622,-0.032309,0.019258,0.016536,-0.030692,-0.032105,-0.039074,-0.026885,0.044595,0.001377,0.015581,-0.009965,0.042711,0.028923,-0.00308,0.003457,-0.000748,0.008526,0.011182,-0.027972,-0.010818,0.006919,0
545,-0.009708,0.017912,-0.031732,-0.01931,-0.026408,0.090372,0.050164,0.013978,-0.014771,0.00187,-0.039792,0.010754,-0.021573,0.00837,-0.085001,-0.006593,0.005245,-0.017279,-0.070149,-0.009041,0.014003,0.00473,0.052047,0.069446,0.003234,-0.00443,-0.038475,-0.011351,-0.067816,-0.041418,0.015085,0
546,-0.034807,-0.008996,-0.030466,0.008558,-0.018852,0.023427,-0.031774,-0.028016,-0.01066,0.031578,-0.018722,0.039047,0.04354,0.04086,0.0088,-0.0081,0.055401,0.008762,0.012972,-0.009789,-0.013194,0.005425,0.040741,-0.04821,0.009528,-0.020388,0.000097,0.00913,-0.021193,-0.037239,0.010733,0
547,-0.086502,-0.001386,-0.052589,0.015763,-0.012854,0.008711,0.043858,-0.026859,-0.022426,0.019916,0.031434,0.015291,0.009737,0.046126,0.008595,-0.048902,0.018365,-0.039126,-0.028237,0.020551,0.024046,0.035229,-0.066361,-0.004463,-0.027063,-0.051494,-0.039425,0.008879,-0.029442,-0.031836,-0.003275,0
548,0.023871,0.04817,0.028121,-0.008617,-0.020932,-0.003551,0.03503,-0.039115,-0.005282,-0.033208,-0.018118,0.020111,0.009807,0.022795,-0.001899,-0.014189,-0.05088,-0.0049,0.044569,0.040357,-0.03745,0.010478,-0.043986,0.028242,0.020021,0.009202,-0.010858,0.040983,0.033507,-0.012896,-0.011072,0
549,-0.003315,0.036701,0.018401,0.019595,-0.016165,0.005304,-0.033692,0.001346,0.000031,0.006871,0.033661,-0.007091,-0.035885,0.007274,-0.015577,-0.00631,0.012049,-0.036702,0.027049,0.000557,0.029837,0.023979,-0.035026,0.009659,0.040104,0.006607,0.075875,-0.034253,0.001546,0.023833,0.014548,0
550,-0.032905,-0.009594,0.039435,0.014238,-0.05517,0.002762,0.010455,-0.000373,0.010606,0.077493,-0.023225,0.016368,-0.010211,0.085253,-0.019176,0.034357,-0.018874,0.053925,-0.026807,0.006305,0.027392,-0.01073,0.006318,0.001696,0.022318,-0.030355,0.056709,-0.035612,0.015606,0.038514,0.01258,0
551,-0.006047,-0.007526,-0.000443,-0.010065,-0.011864,-0.016496,-0.030764,0.024944,-0.010044,-0.017168,0.027313,-0.035359,0.006529,0.027038,0.025818,-0.024634,0.044214,0.01518,0.018317,-0.009599,0.001701,-0.005505,-0.003464,0.015838,-0.014259,-0.033538,-0.023121,-0.010513,-0.023707,0.015503,-0.006753,0
552,-0.026138,0.029302,-0.017838,0.003375,-0.01407,0.018286,-0.004392,-0.007773,-0.02088,-0.000205,-0.013339,0.025911,0.036716,0.046779,0.012327,-0.021835,0.023249,0.009679,0.032813,0.013982,0.013333,-0.014735,-0.005477,0.002041,-0.027461,-0.024284,-0.006154,0.032549,0.025135,-0.020936,-0.014493,0
553,0.019489,-0.024934,-0.019039,0.016311,-0.008738,0.010463,-0.008732,-0.042669,0.020169,-0.032236,-0.066277,-0.004956,-0.053753,0.007608,0.015251,0.054952,-0.017281,-0.02991,0.024705,0.032505,0.051884,-0.006351,0.01529,-0.015832,0.035751,-0.002945,0.010379,0.042147,-0.015884,0.039838,-0.024726,0
554,0.061148,0.003833,0.031402,0.016569,0.001907,-0.015958,0.04433,-0.07275,0.004871,-0.011608,0.020845,-0.011098,-0.00906,0.037882,-0.004378,0.016929,-0.013211,-0.009602,-0.049484,-0.055214,-0.00071,-0.009108,-0.075374,0.071858,0.010592,-0.057125,-0.097444,-0.02399,-0.013444,-0.033034,0.057291,0
555,0.000643,-0.104667,0.018469,-0.069775,0.075847,0.043239,0.044628,-0.022329,0.005372,0.139239,-0.097101,-0.096679,0.099894,0.005043,0.007675,-0.026729,-0.027105,-0.10513,0.044185,-0.01029,0.095465,0.070797,0.005573,-0.004912,-0.044342,-0.085509,0.004029,-0.100242,0.068565,0.015905,0.120887,0
556,0.053975,-0.001014,0.026372,-0.014835,0.029128,-0.026712,0.006963,-0.011235,-0.006128,-0.002372,-0.013142,0.043338,0.038487,-0.018258,0.014194,-0.021726,-0.024271,0.026845,-0.028219,-0.000971,0.023761,-0.017819,0.024092,-0.002145,0.035418,0.061332,0.010149,-0.011696,-0.002843,0.04584,-0.016144,0
557,-0.009669,0.011049,0.013065,0.013573,-0.00122,-0.01398,-0.001406,-0.027868,0.026447,-0.011791,-0.003554,0.050678,-0.014221,0.003627,-0.006191,-0.005876,0.000364,-0.019073,0.037079,0.013908,-0.00971,0.041797,0.004228,-0.018263,0.005263,-0.018748,0.023728,-0.009656,-0.038139,0.027147,-0.023768,0
558,-0.015001,-0.037637,0.076476,-0.017168,-0.028464,-0.028834,0.005016,-0.016952,0.015092,0.0498,-0.009344,-0.035921,-0.016515,0.052636,-0.020379,0.021267,-0.057598,0.055585,-0.050377,0.036252,0.060451,0.006644,0.021496,-0.00016,0.042397,-0.032457,0.063094,0.022523,-0.000533,0.016144,0.017001,0
559,0.008207,-0.008027,0.014262,0.047165,0.014489,0.047956,-0.027153,-0.005332,0.02543,0.038724,-0.023179,-0.000845,-0.051649,-0.02283,0.021599,-0.009382,0.036534,0.007824,0.001904,0.042345,0.01997,0.025648,-0.007215,-0.042514,-0.031279,0.018017,-0.015234,0.018565,-0.003768,0.010528,-0.016828,0
560,0.029681,0.007866,0.028453,-0.017585,0.0243,-0.025659,-0.030147,-0.031302,-0.005381,-0.040517,-0.004861,-0.000692,0.016742,-0.024455,0.01689,-0.022025,0.003708,-0.011284,0.028377,0.00173,0.021008,-0.004539,-0.003176,0.016694,0.023095,-0.037592,-0.035848,0.029236,-0.000657,-0.000974,0.006977,0
561,0.023167,-0.002219,-0.039526,-0.011062,0.040463,0.015602,0.037589,-0.054558,-0.041362,0.001804,0.040747,-0.001101,0.008514,0.014815,0.03191,-0.025532,-0.012474,-0.035644,-0.033264,-0.017701,0.031743,-0.052369,0.007734,0.026584,0.01543,0.00701,-0.059865,-0.006544,-0.046825,0.015719,-0.020657,0
562,0.045482,0.001623,0.002559,0.010445,0.00499,0.021977,-0.020861,-0.031363,0.037391,0.020861,-0.010257,0.014886,-0.002703,-0.003604,0.017044,-0.043362,0.025945,0.004238,0.018226,0.044901,0.001406,0.028957,-0.027721,0.007237,-0.030563,-0.00919,-0.004506,0.074973,0.00088,-0.018807,0.002763,0
563,0.018454,-0.019303,-0.009025,-0.035948,0.045847,-0.001197,0.055401,-0.026592,-0.064227,0.020126,0.021996,0.003046,0.019706,-0.001403,0.014423,-0.045097,-0.008536,-0.028891,-0.043121,-0.000427,0.03796,-0.008179,-0.025751,0.019991,0.018227,0.017268,-0.04051,0.005694,-0.030842,0.042584,-0.016877,0
564,-0.046451,0.212826,-0.048834,0.058188,0.127205,-0.04201,0.112729,-0.13102,-0.08194,-0.05692,-0.145322,-0.046709,-0.053562,0.010984,-0.115264,-0.031394,0.099107,0.113978,0.016509,0.038335,-0.00312,-0.051479,0.031705,-0.014342,-0.13928,-0.05681,0.037418,-0.064618,0.082449,0.138492,-0.005133,0
565,0.064743,-0.018886,-0.014162,-0.024537,0.05917,-0.00312,0.021652,-0.056369,-0.012264,0.01317,0.090936,-0.050011,-0.020296,0.074519,0.023044,-0.001655,-0.01417,0.007789,-0.075631,-0.025086,0.014384,0.001405,-0.072491,0.030529,-0.003905,-0.012709,-0.037039,-0.06339,-0.044456,0.020872,0.033709,0
566,-0.023846,0.0532,0.021215,0.004663,0.014703,-0.026872,-0.012268,-0.017815,0.00462,0.002023,-0.014608,0.047496,-0.020771,0.001371,0.023823,0.002833,-0.019575,-0.015445,0.000786,0.011799,0.046977,-0.006089,-0.053665,-0.042914,-0.006618,-0.015232,0.017972,0.018824,0.016046,-0.011577,0.013431,0
567,0.033445,0.003538,0.017439,-0.005467,0.009045,-0.024844,-0.023855,-0.00317,-0.014711,-0.020457,0.009704,0.023835,0.023883,0.01854,-0.004993,-0.035392,0.03759,-0.008489,0.035279,-0.019597,0.011273,0.025722,-0.031126,0.024344,-0.004591,-0.026113,-0.004032,0.03413,0.011752,0.001962,-0.00165,0
568,-0.027602,0.009803,-0.022995,0.025709,-0.032936,0.046647,0.054828,0.026359,-0.018678,0.03511,0.013728,-0.025268,-0.044555,0.025331,-0.024805,-0.004942,0.028157,-0.049731,-0.014832,-0.042375,0.037019,0.003278,-0.016479,0.068755,0.002838,0.007813,0.007003,-0.050531,-0.036237,-0.012206,0.014104,0
569,-0.022162,0.001397,-0.016051,0.003659,-0.046416,-0.015812,-0.012452,0.002854,-0.012174,-0.000621,0.027721,-0.006521,-0.012965,0.02029,0.006126,-0.030651,0.015561,-0.01463,0.03775,-0.027195,-0.032196,-0.01652,0.005514,0.000876,0.028982,-0.011283,0.00753,-0.018282,-0.009145,0.035755,-0.000302,0
570,0.011842,0.017191,-0.00191,-0.00405,-0.001719,0.02331,0.001294,-0.012307,-0.012313,-0.014274,-0.00051,0.010641,0.008899,0.031194,0.000942,-0.002191,0.02055,-0.00477,0.030375,0.024014,-0.011538,0.034368,-0.030834,-0.011171,0.014126,0.007772,0.013685,0.025125,0.005522,-0.032434,0.013991,0
571,0.004439,0.027865,0.026839,0.03406,-0.076321,-0.031238,0.028521,0.015251,-0.026225,-0.01838,-0.01295,0.031682,0.04489,-0.017501,0.009003,-0.007252,0.00793,0.003321,0.018731,-0.019584,-0.015531,-0.053061,-0.043942,0.002641,0.033794,0.005779,-0.059252,-0.004243,0.034076,0.034684,0.002827,0
572,0.013464,0.057471,-0.050834,-0.048829,-0.032428,0.025683,-0.007602,0.068395,-0.00849,-0.021713,0.017628,0.016629,-0.002711,-0.023211,-0.019015,-0.028235,0.009228,-0.000418,0.050839,0.007344,0.031534,-0.017342,-0.013535,0.078032,0.014755,-0.020765,0.018728,-0.025052,-0.007399,-0.012462,0.020113,0
573,-0.041199,0.047615,-0.031728,-0.031368,-0.003883,-0.020237,0.01048,-0.005397,-0.022247,-0.006412,-0.025536,-0.028113,0.003646,0.019075,0.022927,-0.011947,0.042369,0.026171,-0.002083,0.028304,0.003448,-0.028204,0.001099,-0.034763,-0.03629,-0.032562,0.005326,0.011175,-0.019723,0.004226,0.011749,0
574,-0.000691,0.032289,0.016617,0.010046,-0.028326,-0.006372,0.011677,-0.031249,-0.008858,0.002027,-0.019098,0.056486,0.022624,0.023815,0.006724,-0.005795,-0.002114,-0.025415,0.044658,0.018487,-0.021367,0.006005,-0.034521,-0.009456,0.038901,-0.004373,0.005776,0.035906,0.010182,0.002407,-0.007819,0
575,-0.011872,-0.014573,0.040145,0.014914,0.026382,-0.014624,-0.036754,-0.027931,0.008206,-0.021176,-0.015936,-0.030874,-0.016669,-0.017823,0.033531,-0.005366,0.019789,-0.022092,0.011136,-0.007812,0.028253,-0.004793,0.039277,-0.015282,0.023941,0.000803,-0.007672,0.006624,-0.017962,0.0086,-0.007877,0
576,-0.024707,0.025365,-0.011419,0.035341,-0.014284,0.023824,-0.021277,-0.021541,0.006386,-0.003643,-0.002558,0.013847,0.009221,0.03534,-0.00188,-0.015592,0.000059,0.001761,0.021026,-0.0106,0.011961,0.007964,0.023603,-0.023087,-0.0314,-0.006808,0.023334,0.00764,-0.008841,-0.022404,-0.023955,0
577,0.011077,-0.005014,0.02051,-0.030594,-0.020888,-0.012042,-0.006431,0.036876,0.019397,-0.003192,-0.043302,0.012963,0.011597,-0.006855,-0.008371,-0.01969,-0.002591,0.060528,-0.023361,-0.017488,0.037377,-0.025486,0.086377,0.085225,0.010651,-0.020639,-0.006546,-0.00317,-0.030062,-0.028484,0.0059,0
578,0.026415,0.024503,0.037706,0.030371,-0.001465,-0.017804,-0.046518,-0.042707,0.001269,-0.016068,-0.00083,0.037332,0.036303,-0.003644,-0.016294,-0.036201,0.009255,-0.030057,0.025453,-0.021226,0.03573,0.025461,0.010077,0.013118,-0.001257,-0.022655,0.029437,0.034943,-0.002452,-0.007841,-0.020012,0
579,-0.005007,0.03523,0.009258,0.031153,-0.004464,-0.004176,-0.065619,-0.044691,0.014897,-0.01242,-0.000656,0.041805,0.030058,0.000768,0.030485,-0.01525,0.015078,-0.04451,0.0222,-0.029853,0.056726,-0.033325,0.020766,-0.00102,-0.021439,-0.030269,0.000139,0.021747,0.009556,-0.027257,-0.017933,0
580,0.047626,-0.03805,0.023456,0.022882,0.026068,0.004764,-0.000834,0.00717,-0.015996,-0.027185,-0.000119,-0.071244,0.039322,0.009746,-0.016869,-0.015959,0.018739,0.002749,0.049282,-0.009662,0.052443,0.010946,0.015003,0.00777,0.006627,-0.009611,-0.00731,0.028596,0.026367,-0.004547,0.020194,0
581,-0.019055,0.004089,0.006097,0.049299,-0.0499,0.019059,-0.003836,-0.00809,0.005808,0.015052,-0.002828,-0.003649,0.008198,0.02582,-0.021614,0.005965,0.000858,0.023684,0.003056,-0.012806,-0.008404,0.004367,0.036614,-0.026454,0.027581,0.005536,0.024035,-0.028037,-0.030385,0.001165,-0.00238,0
582,-0.00521,-0.000947,0.011811,0.015245,-0.005188,-0.013262,-0.009659,-0.012924,0.027568,0.017306,-0.007367,0.029214,0.003173,0.041839,-0.009841,0.000931,0.009919,-0.01127,0.016151,0.001232,0.0411,0.031735,-0.011618,-0.015574,-0.00181,-0.007122,0.060346,0.032635,-0.011236,-0.007142,-0.003951,0
583,0.020763,-0.002651,0.056339,0.004367,-0.035744,0.005114,-0.017958,-0.023507,0.044437,0.101937,-0.040072,0.042314,-0.006849,0.006847,-0.009531,-0.02342,-0.014982,0.059059,-0.061104,0.059393,0.031872,0.018652,0.004998,0.02788,0.035215,-0.026045,0.051976,0.028484,0.001654,-0.012588,0.047907,0
584,-0.0029,0.049153,-0.016229,-0.055492,0.019003,0.001802,-0.026168,0.000783,-0.005526,-0.03477,0.003234,0.028421,-0.052474,-0.048817,0.022572,-0.007175,-0.003667,-0.035813,0.038885,0.01688,0.036476,-0.036677,-0.01893,0.040136,0.064373,-0.014488,-0.004161,0.009749,0.008713,-0.008001,0.026219,0
585,-0.018211,0.009634,0.024513,0.017685,-0.033447,-0.024185,-0.035496,0.000514,-0.000447,-0.027468,0.009913,-0.015097,0.021882,-0.018668,0.021746,-0.026139,0.010068,0.006395,-0.013225,-0.022074,0.020692,-0.01402,0.002467,-0.015473,-0.021614,-0.010571,-0.021174,0.0018,-0.019688,0.007906,-0.017959,0
586,-0.005674,-0.007653,0.003542,0.019301,-0.021386,0.04198,-0.006304,0.034212,-0.008441,0.016422,0.019114,0.001559,-0.050755,0.025609,-0.025554,0.023251,0.001455,-0.000902,0.014924,0.009964,0.015461,0.058569,-0.021281,-0.041405,0.024057,0.001908,0.054565,-0.040309,-0.016448,0.030258,-0.00532,0
587,0.016728,0.00861,0.003939,-0.016943,0.014967,0.009273,-0.01764,-0.03902,-0.005625,-0.021767,-0.00129,0.013748,0.012706,0.033433,-0.005417,-0.024963,0.004262,-0.000029,0.034345,0.012401,-0.004616,0.033478,-0.003789,0.011966,0.002885,-0.019777,0.010703,0.053036,0.000654,-0.028366,-0.006141,0
588,0.007218,0.017595,0.038801,0.039347,0.003908,-0.009267,-0.012616,-0.022426,0.012184,-0.011776,-0.007406,0.011407,-0.047735,0.008438,0.020105,0.013654,0.004726,-0.056916,0.059588,-0.01094,0.017988,-0.026166,0.013952,0.028927,0.049692,0.012361,0.009366,-0.009017,0.013334,0.034942,-0.024084,0
589,-0.019139,0.002146,-0.016477,0.047778,-0.032438,0.040939,0.056,-0.003439,-0.018295,0.017951,0.005513,-0.032831,-0.019843,0.010292,-0.02231,-0.011936,0.021242,-0.061586,-0.002189,-0.050318,0.018941,0.003647,0.002618,0.045068,0.000111,0.007704,-0.016372,-0.03878,-0.044426,-0.007945,0.000668,0
590,-0.002438,-0.006395,-0.019768,-0.027151,0.041088,-0.013542,0.009665,-0.013361,0.022329,-0.009528,0.016097,0.023581,-0.016616,-0.008199,0.062661,0.012298,-0.042617,0.012604,-0.044662,0.042652,0.041482,-0.020738,-0.006393,-0.07742,0.047904,0.055966,0.044854,-0.007955,-0.040149,0.03327,0.013358,0
591,0.013415,0.008687,0.027865,-0.002551,0.000072,-0.023322,-0.026648,-0.006985,-0.024857,-0.007824,0.001093,0.023874,0.026418,0.011146,0.000114,-0.033587,0.028775,-0.011953,0.033258,-0.000334,0.029592,0.003257,-0.007175,0.028684,0.017456,-0.034825,0.000772,0.038429,0.010907,0.009464,-0.010398,0
592,-0.001142,-0.007282,0.05993,0.032397,-0.003834,-0.02146,-0.010478,-0.020064,-0.003177,-0.021291,-0.013397,-0.027871,-0.011997,-0.021899,0.010443,0.006025,-0.005081,0.001984,-0.010951,-0.007654,0.0415,-0.024774,0.015336,-0.007965,0.049302,0.014787,-0.008474,0.015155,0.010153,0.009723,0.008486,0
593,-0.014975,0.013096,-0.005069,-0.051716,-0.04898,0.014492,0.001786,0.017036,0.022167,-0.002889,-0.032671,0.042819,-0.002875,-0.0254,0.002057,-0.002803,-0.044288,0.020426,0.01213,0.031194,-0.017032,0.013268,0.020705,0.030118,-0.021381,0.004805,-0.008032,-0.050876,-0.032394,-0.012172,0.015739,0
594,-0.011589,0.003316,0.037425,-0.026246,-0.024711,-0.008992,-0.016306,0.057101,-0.004243,0.000153,-0.040332,0.053303,-0.014294,-0.034828,0.009999,0.009301,0.047373,0.01383,-0.051531,-0.01126,-0.025052,0.033961,-0.033735,-0.026495,0.024789,0.021056,-0.041079,-0.040544,-0.027251,0.040073,0.019703,0
595,0.039548,-0.000501,0.009788,-0.009752,-0.014863,-0.028263,0.01795,0.02289,-0.007862,0.001059,-0.006946,0.036751,0.069265,-0.014244,0.020273,-0.027402,-0.021621,0.049827,-0.043589,-0.016604,0.013134,-0.035187,0.008988,-0.013263,-0.00449,0.062117,-0.01408,-0.033215,-0.000448,0.050095,-0.018229,0
596,-0.036902,0.026397,0.001398,-0.028917,-0.023164,-0.005763,0.006526,-0.026635,-0.009732,-0.026678,-0.011066,-0.036737,0.028112,0.021037,0.025693,-0.035657,-0.027939,0.028103,0.005123,0.043295,-0.008001,-0.023302,0.018504,0.003737,-0.016273,-0.0213,-0.020289,0.048591,-0.000692,-0.023781,-0.022443,0
597,0.077568,0.045099,0.023723,0.041091,0.008756,-0.015115,-0.050651,-0.052198,0.057148,-0.044383,0.039735,0.014862,-0.005714,0.033014,0.01072,0.027551,0.008748,-0.007875,0.000355,-0.053802,0.004851,0.01084,-0.074249,0.014629,-0.022573,-0.016081,-0.011371,-0.040999,0.010166,-0.03378,0.040015,0
598,0.026265,-0.005774,-0.016983,-0.003979,0.019699,0.01004,-0.013754,0.014021,0.00921,-0.02506,-0.024999,0.007394,0.006695,0.025274,0.023224,-0.002881,0.048135,0.008139,0.048135,-0.021725,0.026333,-0.046464,0.074459,0.06965,0.010846,-0.024045,-0.040263,0.017116,-0.01177,-0.035711,-0.004569,0
599,0.042895,0.011589,-0.000938,-0.026843,0.034345,-0.01004,-0.00827,-0.005225,-0.007772,-0.027249,0.024446,-0.000156,0.002708,-0.037266,0.010447,-0.029314,-0.030996,0.017867,-0.016638,0.014605,0.01731,-0.006553,0.025885,-0.008358,0.042497,0.06307,0.028787,-0.025173,-0.039474,0.050799,-0.020937,0
600,0.024289,0.008514,-0.00382,0.00847,-0.03104,-0.018943,-0.020126,0.013723,-0.01235,-0.015847,0.020817,0.018572,0.04742,0.031153,-0.006247,-0.039792,0.035561,0.006082,0.031881,-0.034395,0.00138,0.005167,-0.022127,0.02408,-0.029885,-0.031555,-0.013169,0.01486,0.006013,0.000581,-0.007367,0
601,0.003151,0.012482,0.024164,0.01639,-0.011673,0.015777,-0.010539,-0.01177,-0.009455,-0.006676,-0.011337,0.010721,0.014944,0.022677,-0.023129,-0.015863,0.015842,0.002311,0.013891,0.003006,0.008515,0.051859,-0.013163,-0.012274,-0.022416,0.011061,0.033211,0.026393,0.000691,-0.002199,-0.027541,0
602,0.011143,-0.00665,0.007909,-0.010084,0.038117,-0.005522,-0.041406,-0.005578,-0.005948,-0.014028,0.016551,-0.021447,-0.019041,0.029568,0.021566,-0.015377,0.052304,-0.021993,0.048105,0.001584,0.017915,0.014175,0.006774,0.024643,0.017556,-0.029711,0.006831,0.007167,-0.014259,0.007353,-0.002107,0
603,-0.040664,0.000728,0.006044,-0.024705,-0.015064,-0.024407,-0.024867,0.020753,0.02147,-0.014721,-0.023069,0.001783,-0.018629,-0.029852,0.058862,-0.012584,0.028113,-0.006018,-0.007853,-0.027071,-0.017789,-0.015725,0.007583,-0.014975,-0.015029,0.007218,-0.039512,-0.042161,-0.029547,0.02034,-0.004597,0
604,-0.013067,0.020231,-0.031465,-0.082268,-0.006523,0.043986,-0.022423,0.023248,-0.023658,-0.013725,0.015508,0.004957,-0.051745,-0.023637,-0.015766,-0.006383,-0.027336,0.014635,0.016846,0.047923,0.0066,0.032478,-0.015212,0.003278,0.036414,-0.012283,0.017001,0.004149,-0.029355,-0.019601,0.013326,0
605,-0.01428,0.007396,0.018055,0.018708,-0.049852,0.000862,0.056807,-0.009248,-0.025324,0.009164,-0.010206,0.003184,0.011558,-0.016231,-0.023333,-0.028952,-0.009183,-0.019335,-0.055694,-0.047987,0.02695,-0.004814,-0.017569,0.055622,-0.011061,-0.016396,-0.0532,-0.005492,-0.037792,-0.014961,0.001207,0
606,-0.026803,0.000177,0.010906,0.006147,-0.052404,-0.024214,-0.008429,-0.010727,0.030599,0.029815,0.005811,0.028224,0.035568,0.026601,-0.018789,0.010912,0.027478,0.025625,-0.036507,0.00636,0.034407,0.009744,-0.003341,-0.033718,-0.009138,-0.022594,0.026903,-0.003038,-0.01088,-0.004208,-0.005326,0
607,0.057008,-0.020619,0.012134,0.033692,0.039827,0.015387,0.035275,-0.043104,0.033182,-0.017842,0.004571,-0.036295,-0.030414,0.047584,0.005227,0.026606,0.032683,-0.017258,-0.044914,-0.081109,0.015124,0.019175,-0.032193,0.064603,-0.038937,-0.01469,-0.078186,-0.03611,-0.038693,-0.061616,0.040922,0
608,-0.019522,0.011858,-0.007268,0.021611,-0.026589,0.022263,0.01403,0.033536,0.001762,-0.010285,0.004031,-0.034875,-0.009789,0.02044,-0.024296,-0.011573,-0.027038,0.050982,0.002477,0.004656,0.029356,-0.003037,0.030599,0.006634,-0.003891,0.003447,0.026315,-0.009491,-0.018389,-0.018879,0.003916,0
609,-0.001052,-0.021589,-0.00847,0.018389,-0.066868,0.072725,0.007849,0.038275,-0.056327,-0.011451,0.007658,-0.01462,0.005968,0.004601,-0.037526,0.042081,0.004691,0.03621,0.007373,0.00224,0.028891,-0.027379,-0.04163,-0.072343,0.009415,0.000347,-0.035793,-0.0013,0.015964,0.018482,-0.019243,0
610,-0.035105,0.012123,-0.000154,0.012857,-0.006719,0.037553,0.054001,-0.037456,-0.038074,0.022803,0.013584,0.017389,-0.062037,0.003198,-0.03166,-0.008915,-0.037034,-0.048572,-0.037478,-0.01517,0.019264,0.049945,-0.054958,-0.015281,0.005679,-0.021494,-0.000722,-0.013004,-0.028799,-0.004125,0.011062,0
611,0.005973,-0.013229,-0.00763,-0.020169,0.015352,0.032693,-0.021508,-0.017547,0.000837,-0.003454,0.011852,-0.02585,-0.01422,0.060983,0.003392,-0.004911,0.012744,-0.003079,0.048697,0.032519,-0.009969,0.044456,0.02041,0.008434,0.017928,-0.015829,0.033273,0.03151,-0.036101,-0.02421,-0.012256,0
612,-0.008763,-0.025677,0.048774,0.018376,0.001754,-0.022207,-0.013224,0.042768,-0.007806,0.020897,-0.018729,0.002393,0.014985,0.03378,0.016943,-0.011008,0.069732,0.001462,-0.0033,-0.026303,0.036945,0.031163,-0.035393,-0.006228,-0.029838,0.018166,0.013449,-0.000914,0.026846,0.01902,-0.00296,0
613,-0.043449,-0.006022,-0.004697,-0.006957,-0.000527,0.014816,-0.016603,-0.00448,0.022947,-0.013834,-0.003883,-0.004816,-0.043022,0.007654,0.058457,0.047724,0.024982,-0.023595,-0.000652,0.016772,0.043705,-0.039189,0.017922,-0.051785,-0.029101,0.001528,-0.038603,0.001814,0.005222,-0.007508,-0.038924,0
