,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
142863,84979,-2.118514209,1.563748847,-0.035351439,0.208178899,-0.672903684,-0.739053639,-0.438313018,1.214465612,-0.686937117,-0.900215423,-0.38596247,0.534081646,0.400360275,0.421524241,1.079158005,0.452389805,0.756146182,-0.501617462,-0.434898231,-0.356527292,-0.090360663,-0.601269803,0.332873328,0.026324033,-0.153699072,0.075495844,-0.46640631,-0.1672238,4.49,0
9234,13287,-1.249210704,0.932889173,1.80340415,0.285892985,0.406832525,1.275782647,-0.112093957,0.899523319,0.805257625,-1.544922757,1.216148246,-1.842932718,1.293498274,1.761369967,-0.045609842,-1.679873281,2.331176426,-2.245489779,-1.410976243,-0.290069849,-0.136272025,-0.05668316,-0.041807424,-0.658740667,0.002134374,0.373044833,-0.063200405,-0.037364608,9.15,0
226096,144494,1.93024467,-0.495834718,-1.141040348,0.592419173,-0.142302645,0.078281439,-0.531946992,-0.026960455,1.530222754,-0.691436729,-1.785203807,0.521335896,1.104360045,-2.095564137,-0.843354432,0.355601021,0.509054264,0.544499054,0.288118074,0.037010008,0.114729753,0.708007437,-0.182622254,-0.966622154,0.126179429,0.940925164,-0.010852661,-0.027638768,66.6,0
42780,41242,1.242175373,0.156663807,0.384949173,0.431142858,-0.305066672,-0.490201551,-0.083938491,-0.007986115,-0.11449765,0.119037204,1.098231559,0.676803747,-0.221610673,0.517253765,0.411577745,0.620058521,-0.765588683,0.123993124,0.299737663,-0.10592572,-0.234029761,-0.73452541,0.089820086,-0.021579737,0.214823267,0.099577493,-0.03647537,0.00421407,0.89,0
127355,78303,-1.180579147,0.63693773,1.956142915,1.77434652,-1.481310754,0.491099616,-0.368447309,0.546488364,-0.162986381,-0.085985193,-0.145398956,0.026510883,0.178264551,0.174104001,2.497077598,-0.143905876,0.371420392,0.453999696,0.460518186,-0.161987474,0.439591548,1.308663395,-0.175989457,0.459538353,-0.726513687,-0.079801684,0.030363786,-0.031949032,129.54,0
257170,158040,0.162509219,1.088029755,-0.479260244,-0.599334149,1.073146053,-0.69284356,1.033082754,-0.142439805,-0.15117459,-0.858677568,-0.749711503,0.221683455,0.816425535,-1.183759451,-0.308493788,0.358094766,0.244251032,-0.240543306,-0.154092859,0.07791817,-0.346172245,-0.810638331,0.063131514,0.390804828,-0.36583707,0.122772472,0.226677786,0.083898821,4.95,0
147646,88797,2.090350942,0.071174043,-1.455660617,0.255064234,0.306801763,-1.021216157,0.328091375,-0.430724316,0.422354648,-0.032390131,-0.780953638,0.888059943,1.456491263,0.206156991,0.672576745,-0.218902092,-0.6693612,-0.183705704,-0.160587893,-0.149666155,0.240882438,0.932104353,-0.061295662,-0.345256512,0.351219065,-0.085062717,-0.008715194,-0.060079054,3.79,0
124464,77295,0.965078519,-0.933999045,0.802566193,0.598828524,-1.321220651,-0.021190924,-0.63313771,0.063598698,-0.740981365,0.79198219,0.796178742,0.786209017,0.358981395,-0.062017315,-0.386377509,-1.24034153,-0.317727304,1.930380963,-0.872341459,-0.219442253,-0.099292372,-0.010939266,-0.197967285,0.332888687,0.445475135,-0.256436352,0.046923345,0.050366496,158,0
20238,30885,-2.692847512,0.898061407,0.16769488,-1.332627975,-2.290820096,0.575935014,-1.138138286,1.609990768,-1.601749385,-0.58150582,-1.422748236,-0.312563274,1.203953835,0.428419558,1.161279516,1.819898983,0.675670188,-0.793325251,0.429340198,-0.4739127,0.561457575,1.100334781,-0.269092367,-0.68821935,0.451641008,0.027551914,-0.764754617,-0.385536204,134.99,0
248985,154193,2.053201983,-0.047266655,-1.062924978,0.407478964,-0.097354372,-1.124957613,0.181946984,-0.318908274,0.514117191,0.059704055,-0.661515176,0.549426466,0.230950487,0.247139042,0.06867516,-0.171772083,-0.241442665,-0.979480766,0.07302097,-0.219360516,-0.281309236,-0.661573882,0.344726334,-0.008534905,-0.307736601,0.200469635,-0.066477935,-0.060097546,1.98,0
37613,39036,1.22615359,0.759011341,-0.096590227,2.309873236,0.706453398,-0.073686055,0.531357262,-0.159461863,-1.14815901,0.670808613,-0.617308498,0.236361269,0.849186981,0.3545931,0.403711945,0.142767141,-0.426252694,-0.88917152,-1.062486702,-0.133910004,-0.012115249,0.028577877,-0.1446375,-0.405064894,0.752066337,0.126912834,-0.01806253,0.002923375,0.78,0
64811,51317,-1.131397635,-1.236704581,1.503080957,-1.523135772,-1.740573583,0.891324155,0.977155537,0.295920755,1.501591117,-1.978515897,0.750239717,1.144294487,-0.729190956,-0.39397991,-0.88348656,-1.248959621,0.515344821,0.252948367,1.191050561,0.757055628,0.41588585,0.942794709,0.664322069,0.056365452,-0.058179225,0.087294799,0.057787946,0.157548945,388,0
35495,38145,-0.098942661,0.290683045,1.043430966,-0.154716432,-1.43169753,0.51215301,-1.339992183,-2.171443845,1.863000501,-0.779047814,-0.67580529,-0.32932497,-2.351385472,0.502363831,2.018474244,-1.585075258,1.235929825,0.226146496,1.825692557,-0.5626341,2.400732941,-0.139377057,-0.119249892,0.065471341,0.789255696,-0.168291379,0.386533033,0.230934034,49.66,0
32672,36912,1.066145619,-1.081918637,-0.01435737,-0.512253216,-0.998555679,-0.421249209,-0.395290194,0.044481085,-0.774273828,0.6983343,1.301296167,-0.613501941,-1.937527992,0.430815557,-0.479455759,0.471359335,0.832184012,-1.433493732,0.638322961,0.172071457,0.302873635,0.535593922,-0.217800793,0.232821807,0.547759791,-0.073372101,-0.033386127,0.011603243,143.82,0
166710,118264,-0.835880439,0.903087141,0.46092994,-1.653638958,1.180586925,-0.872945639,1.263837111,-0.311344767,0.093138952,-0.014300486,0.497682606,0.820540791,0.146457937,-0.121365861,-1.766486272,0.466508551,-1.341817024,-0.356480292,-0.794322954,-0.008023648,-0.283102567,-0.473780608,-0.149681803,-0.338046504,-0.473687625,-0.09784697,0.169177246,0.041472888,1.29,0
133510,80419,1.35515632,-0.223558165,-1.237769322,-1.246274625,1.907128326,3.104159622,-0.602468209,0.762661621,0.118257462,-0.130115493,0.009461651,0.04069277,0.063143401,0.375233568,1.322958515,0.581966807,-0.803939391,-0.053964911,0.443626019,0.05440206,-0.163410512,-0.603051773,0.010505096,1.063879988,0.400472203,0.975788372,-0.081350466,-0.003194355,2.23,0
275555,166596,2.00357133,-0.10093209,-1.197914354,1.16814387,0.714809983,0.923959233,-0.128287596,0.125478319,0.748877956,0.126623018,-0.550190028,1.633018117,0.963904114,-0.351791668,-2.459387958,-0.360125797,-0.565158654,-0.158403912,0.99701643,-0.164799031,-0.351421698,-0.619657753,0.112887874,-0.353236128,0.230553908,-0.809683019,0.036869434,-0.05529459,4.9,0
30855,36108,1.201769292,-0.9462447,1.081156111,-0.438040778,-1.615852237,-0.451552136,-0.976185079,-0.068910994,-0.250954205,0.442104027,-0.399975475,0.04811896,1.214376405,-0.887023163,0.262982223,1.149924493,0.258413476,-1.126787767,0.428413,0.299954478,0.367458282,0.999618518,-0.187060285,0.462610336,0.459956514,-0.057771103,0.040971045,0.041662434,91,0
270186,163953,2.01764992,0.028304817,-1.628046545,0.357083524,0.278567136,-0.691036926,0.00840527,-0.035800784,0.396616259,-0.175707545,1.101118401,0.281839309,-1.210005743,-0.4062968,-0.381982602,0.512497351,0.356953768,0.268544934,0.27953808,-0.22462599,-0.313775162,-0.89255027,0.364215359,0.638134776,-0.352443832,0.146429597,-0.073873582,-0.041176513,1.98,0
123998,77143,-0.681471209,1.179460645,1.589170779,0.000277743,-0.285894944,-1.120001562,0.674101156,-0.061908467,-0.183359548,0.00557818,-0.130530742,-0.076730978,-0.298748812,0.146197744,0.871166379,0.096122578,-0.26774639,-0.441746886,-0.136822623,0.194405514,-0.240796818,-0.580291661,0.031539186,0.681713909,-0.195423931,0.05672571,0.372631964,0.185180541,5.36,0
267794,162933,1.955517382,-0.391259134,-0.765049335,0.205063945,-0.048366714,0.135608446,-0.386169534,-0.020915389,1.148262362,-0.223034978,-1.311868786,0.820490471,1.341797191,-0.301347584,0.636846404,0.393045929,-0.899409796,-0.038755549,0.19594883,-0.005934673,-0.193725477,-0.495459328,0.260799322,0.018145544,-0.29046161,-0.620728944,0.02730465,-0.020531713,54.99,0
41355,40648,0.970880699,-0.642778013,-0.449007857,-0.737771923,-0.471455485,-0.399459223,-0.169231208,0.054239876,1.456500425,-1.40970966,0.738413408,0.455751225,-0.962389122,-0.808973597,0.654787443,0.187759208,0.385537746,1.447670352,1.028940361,0.204635141,0.013274022,-0.129735727,-0.363193729,-0.591965097,0.669354315,-0.605075884,0.046234573,0.059474688,159.98,0
205090,135587,-0.343278328,0.160446473,1.811764914,0.714230188,-0.68112234,0.46021803,-0.311082757,0.297182686,0.969583174,-1.205545952,-1.095874479,0.279688149,0.706803745,-2.318715971,-0.190217181,0.109220479,0.98353428,0.872033942,0.598314908,0.260592474,0.244815017,1.005534692,0.053389296,-0.104921303,-0.848366222,0.496192251,0.254165872,0.247204474,78,0
42451,41108,1.212545753,-0.610007959,0.438474236,0.073040893,-0.902598158,-0.07008478,-0.544668409,0.124340629,-0.80212805,0.774660369,1.037266754,0.506674967,-0.821034067,0.256277246,-0.802477967,-2.0040621,0.481891172,0.740537346,-0.691236354,-0.57251804,-0.425363693,-0.651164963,0.059027749,0.217953456,0.304912352,0.369424423,-0.00124703,0.003119154,28,0
90834,63189,-2.216702291,0.190737854,1.330953917,0.384916748,0.49204031,0.074896458,-0.24209603,0.752300739,-0.708802119,-0.069182573,1.591295844,0.467995674,-0.743323291,0.816571068,1.252566567,-0.265894497,0.371520308,-0.548001631,0.419674194,-0.3860848,-0.21816997,-0.304363203,0.628682448,-0.314148697,0.075973905,0.308905291,0.120732125,-0.093424211,0.89,0
107332,70390,1.25490871,-0.72704385,-0.889210094,-0.375969882,1.459206166,3.810911623,-0.976544948,0.902451791,-0.750719681,0.732519375,-0.736734126,-0.000371834,0.14040668,-0.057056281,-0.148596592,-1.396580309,-0.328524837,1.249355805,-0.409089949,-0.332922359,-0.654690294,-1.516794033,0.045043217,0.937856404,0.517977626,-0.517499328,0.056714401,0.035217101,59.95,0
83343,59802,-0.498259078,0.820378552,2.782904354,1.949404298,-0.072745843,0.990378118,0.121342156,0.246508049,-0.545407177,0.501987617,1.13332939,0.739567434,0.049181498,-0.584457328,-0.966407761,0.270551121,-0.424705939,-0.11991875,-0.842039594,-0.063148788,0.047349213,0.380819399,-0.085383026,0.224788763,-0.298491017,-0.12604436,-0.213440076,-0.197381994,6.08,0
209440,137560,-1.254089397,2.688214458,-0.425487247,4.341008122,-0.36391306,0.665321673,-1.334368432,-1.589904939,-2.490849202,1.437672367,0.086718184,-0.366072495,-1.524727922,1.93781868,0.172740939,0.441511314,0.335373798,1.072981081,0.943212844,0.70363921,-0.81477538,1.587519721,0.242988389,0.032375447,-0.935529166,0.436289753,0.311518195,0.268343055,1,0
83571,59922,-0.474823114,0.416270342,1.235378911,-0.088633352,-0.664064885,0.018681944,0.477455656,-0.321983064,-1.240271064,0.305570147,0.081129712,-0.81133775,0.388440124,-1.761018497,1.854197276,-1.478221382,1.370302961,1.796945904,-0.558750211,-0.344291782,-0.191775308,0.237252608,-0.196600968,0.010778558,-0.513332569,0.729423746,-0.173363512,-0.102823554,115.5,0
280340,169464,-0.562483897,0.921637056,0.764614586,-0.730486571,0.187569641,-0.025597717,0.219010336,0.429057625,0.011298326,-1.215581485,-1.208182586,1.075690807,1.845542372,-0.169236169,0.026915472,0.311020492,-0.704773123,-0.055337567,-0.072138378,-0.080108479,-0.020889864,-0.097338426,0.122720072,0.473716634,-0.701691266,-0.73328098,0.09986218,0.14860609,19.99,0
128594,78770,1.066960378,-0.035297304,0.537732859,1.244518527,-0.51733174,-0.361727489,-0.123111946,0.122491242,0.38606604,0.016546061,-0.508763554,-0.865489163,-2.260810456,0.78295053,1.51662282,0.145843716,-0.094531267,-0.516319841,-0.687241564,-0.209178684,-0.247338709,-0.929546658,0.159433482,-0.035109224,0.111657667,-0.644479003,0.019943932,0.034069914,57.92,0
83635,59951,-1.146924389,0.457816165,0.395814224,0.483379501,1.027090479,0.465479632,0.537925615,0.013226564,-0.251571864,0.537963049,-0.309463024,-0.017313192,0.235553309,0.199414261,0.64322069,0.568092125,-1.200580186,1.127247356,1.419982626,-0.293393865,-0.150131999,0.108087745,0.306585524,-1.404726752,-0.248715919,-0.396520739,0.273940521,0.094327078,36.86,0
41866,40863,1.158835275,0.300917295,0.2696351,1.144673896,-0.219259165,-0.926518639,0.350496918,-0.305938092,-0.185169269,-0.037301253,-0.208973793,0.761241414,1.078485934,0.185772734,0.807401194,0.004161718,-0.485749095,-0.274602592,-0.392502753,0.01566632,0.066921134,0.191162008,-0.15110668,0.429628511,0.707458777,-0.336797747,0.012323292,0.030447816,49,0
34637,37761,0.877072972,-1.050557463,0.747940772,0.505751346,-0.979537276,0.904658143,-0.806788818,0.35546343,-0.708011199,0.711258051,1.20539182,0.818120387,0.046217167,0.049789977,0.148702284,-1.819930043,0.262400511,1.055848947,-1.596113773,-0.301614858,-0.045978013,0.200198243,-0.134622064,-0.303540458,0.287937649,-0.1958063,0.078434705,0.04290027,158,0
556,414,-1.043067726,1.044581762,0.292185903,-2.378535681,-0.189793273,-0.920525526,0.178721702,-0.384094634,0.237234386,-1.336919985,1.648879073,1.417350054,-0.176129796,0.924562872,0.484002834,-0.783687362,0.167370222,-0.161785186,0.447245263,-0.256528845,0.934063859,0.316389362,-0.0047093,0.268737906,-0.177186065,-0.126935638,0.290258852,0.127529957,1,0
219539,141767,-3.306864953,3.561219978,-2.526615899,-1.303716978,0.497543896,-0.24891776,0.114988904,1.099844729,0.216966394,0.922645101,0.289565779,1.306497442,1.339054992,-0.824995927,-1.028798747,0.606641774,0.491248947,0.439487341,0.19947579,0.56481096,-0.111124633,-0.488906983,-0.005118625,-0.292452565,0.216678225,0.288962281,-0.24430501,0.396718984,4.19,0
43282,41445,-3.894370806,-4.601517619,1.497195673,-1.343139269,0.498555227,-1.636132604,-2.069150289,0.822571435,-2.580318434,0.515307095,1.165058823,-0.118323995,0.3935732,0.188996974,-0.00839184,0.000472646,0.521330533,0.635361138,-1.119663603,1.085343219,0.576705067,0.166930402,0.257267535,0.208869082,0.274617675,-0.219269019,-0.048557452,-0.570686024,218,0
99690,67237,-4.678100243,-6.310583377,3.048936872,1.167707905,2.768615391,-1.313839645,-2.6852532,0.532994241,0.475444487,-0.132781853,-2.439967293,0.754141094,1.6268,-1.784396459,-1.995292495,-1.727265317,-0.122110373,1.871520473,-0.904665083,1.716847048,0.300487345,-0.091370434,1.269093139,-0.4745158,0.98536046,-0.187759799,-0.294644749,-0.016334386,373.46,0
27832,34722,-2.748964892,2.261399983,-0.117877976,-3.421773681,2.739837078,3.193805062,1.303505773,-0.429013354,3.354195681,4.815164873,0.65428929,-0.760953533,-0.300239896,-2.268416709,1.098280413,0.065500969,-2.007976997,-0.293016562,-0.684045058,2.35741197,-0.872091347,-0.598158526,-0.220115038,0.981824886,0.298121838,0.593199765,0.472426052,-0.607550307,0.77,0
19737,30514,0.982642341,-0.080257465,-0.064179469,0.450768036,-0.014520837,-0.4155788,0.421482365,-0.093533738,-0.532338885,0.004391536,1.790123118,1.302785351,0.398451977,0.641318973,0.275945714,-0.075660628,-0.244907745,-0.867740661,0.001707195,0.131686729,-0.231939473,-0.935788009,0.060022551,0.023494681,0.157555481,0.137586854,-0.069289507,0.016185506,117.9,0
240581,150664,1.975750115,-0.638698832,-0.876158188,0.557811663,-0.408561083,-0.220951353,-0.344561455,-0.104634971,-0.479941622,0.943926995,-1.257373016,0.052945801,0.31218668,0.080758158,0.076562242,-1.297362466,-0.353667822,0.793192744,-0.869950784,-0.497058741,-0.805787273,-1.973432309,0.519800105,0.421794785,-0.514543884,-1.216809561,0.038288339,-0.007728615,77.42,0
265554,161934,1.843329743,-0.420954435,-0.626375252,0.471720191,-0.530082121,-0.120747837,-0.770350935,0.175151464,1.281895248,-0.525377558,0.732304501,0.709446973,-0.037961276,-1.26215233,0.341529083,1.132900647,-0.115567664,1.4250802,-0.019773682,-0.058834745,0.027645,0.127095288,0.146516304,-0.614708925,-0.381960923,-0.429256969,0.05534446,-0.005600706,59.07,0
152945,97633,-0.513778987,1.045768039,-1.124253126,1.057930845,1.223361132,-0.596914752,0.923002257,0.184143741,0.050272726,-0.196311002,1.590200208,-1.925806047,1.405861807,2.786388178,-1.107672426,-0.610179687,0.519832809,0.673721375,0.492550888,0.130181066,0.272920788,0.844715004,0.142987772,0.64423974,-0.776957374,-0.607034842,0.357419142,0.204099996,65.84,0
56365,47390,-2.238156373,-1.29169256,0.981493796,-2.514290768,0.059555149,-1.760460273,0.41212175,-0.000260854,1.3307528,-2.020194268,-0.663198713,0.935625209,0.449516488,-0.229896,-0.130989833,-0.038759957,-0.600129408,-0.168778977,-0.710307641,-0.072259197,0.125894769,0.349680203,0.153603114,0.459007957,0.07578245,-0.407264885,-0.260715859,-0.214051255,125,0
162546,115209,2.051025067,-1.16900793,0.760316669,-0.530537653,-2.256415313,-0.92200416,-1.624452133,0.007596032,0.560414148,0.679698571,-0.053126226,-0.091086481,0.367393061,-0.851370209,0.544025447,1.390360498,0.216735977,-0.989685744,-0.157555459,-0.035959281,0.485719834,1.511925561,0.304308526,0.969988566,-0.534425892,-0.149114193,0.058424854,-0.021831337,9.99,0
191073,129094,-0.6519056,-5.522983683,-2.372308463,0.216573039,-2.21642828,0.065825494,1.114007218,-0.37465619,-0.414680162,0.194843719,0.668992388,0.095715836,-0.173622373,0.286368232,-0.62513817,1.40879205,0.076662805,-1.097937414,0.788938832,2.879313041,0.620973642,-1.537952363,-0.8424579,-0.388440358,-1.068634651,-0.811145944,-0.282256764,0.192347634,1458.05,0
213086,139105,2.042101915,0.132948751,-1.616864629,1.401694495,0.282402922,-1.192919971,0.519250523,-0.321376003,0.459459683,0.311453733,-1.261585758,-0.577922608,-1.960374418,0.869594185,-0.333575153,-0.660890385,-0.029940783,-0.454106842,-0.209786228,-0.425947153,0.025843488,0.239418607,0.02522501,-0.054486082,0.403473788,-0.482979027,-0.024306376,-0.066986567,1,0
281709,170369,1.838274189,-0.034931666,-1.46631785,0.829966367,-0.385628421,-2.037526136,0.369660568,-0.444708989,0.597228802,-0.536944513,0.389835704,0.058120334,-0.684920917,-0.654583016,0.911693072,0.011108359,0.833850313,0.335741397,-0.806335793,-0.103198904,0.291060178,0.804413251,0.023931259,0.847986487,0.08674044,-0.16551233,-0.018588021,-0.006967303,83.68,0
217467,140901,-1.257390141,-0.110858879,2.154560292,0.933439121,0.461201672,0.474297404,0.420922274,0.10713785,0.061698957,-0.202917214,-0.974855759,-0.250765137,0.195152872,-0.4055343,1.116085103,-0.066007544,-0.42844729,0.417753852,0.488084445,0.763140106,-0.000298101,-0.09183614,0.140312307,0.543574797,0.44080626,-0.562097179,0.136946564,-0.043105029,145.51,0
137987,82429,1.137052753,-0.110468939,1.400524046,1.431907282,-1.267705294,-0.430283464,-0.654115082,0.150097933,1.08463754,-0.1584294,-0.739046157,-0.163453862,-1.443108969,-0.058545219,0.30864928,0.047959256,-0.047782987,0.003150748,-0.323963562,-0.244942214,-0.059760943,-0.025873345,0.056445141,0.670372724,0.324603799,-0.423670943,0.064550534,0.037718116,4.99,0
223311,143330,1.907497325,-0.161230762,-0.493511813,1.454753643,-0.043366963,0.228162512,-0.229356477,0.045015284,1.055825916,-0.056113796,-1.259228505,1.074557806,0.592278582,-0.431096255,-1.196757939,-0.453424633,-0.105516567,-0.985259271,0.189029947,-0.17778462,-0.512269353,-1.213335934,0.438695122,0.538598252,-0.279475424,-1.132973842,0.054091161,-0.019955715,27.19,0
65166,51455,1.230888549,-0.095682582,0.432166658,0.74692868,-0.53359567,-0.395673806,-0.193556135,0.004343776,0.760182661,-0.176365616,-1.315904023,-0.361202426,-1.235168682,0.115251915,0.041152997,0.021404017,-0.1085319,-0.401228248,0.412944774,-0.158328417,-0.338229099,-0.89676493,0.018940311,-0.132918178,0.35450105,0.214780651,-0.026881968,0.011544968,19.99,0
